,ground_truth,logits,image_name
847,Y,"[-2.0065150260925293, -2.2899913787841797, -1.0012342929840088, 9.514415740966797]",847.png
848,Y,"[-1.9744374752044678, -2.3362200260162354, -0.9131324887275696, 9.486360549926758]",848.png
849,Y,"[-2.3862123489379883, -1.5638877153396606, -0.8150872588157654, 8.596559524536133]",849.png
850,None,"[-2.1536598205566406, -1.7899436950683594, -0.7932909727096558, 8.578767776489258]",850.png
851,None,"[-1.2062501907348633, -1.600020170211792, -0.7131837606430054, 6.9214582443237305]",851.png
852,None,"[2.8224639892578125, 2.3009917736053467, -2.0404748916625977, 0.11866606026887894]",852.png
853,A,"[1.708191156387329, -1.14455246925354, -0.2475048005580902, 2.898871660232544]",853.png
854,A,"[4.297743320465088, -1.685821294784546, -0.8541946411132812, 2.304279327392578]",854.png
855,A,"[6.304601192474365, -2.6733946800231934, -0.9145245552062988, 1.9019948244094849]",855.png
856,A,"[5.741928577423096, -2.0897350311279297, -0.8828548192977905, 1.4366737604141235]",856.png
857,A,"[5.321407318115234, -2.929208755493164, -0.23834839463233948, 2.197280168533325]",857.png
858,A,"[7.129639148712158, -2.5899765491485596, -1.0428516864776611, 1.213373064994812]",858.png
859,A,"[6.693597316741943, -2.1025846004486084, -1.2854341268539429, 1.3364577293395996]",859.png
860,A,"[6.685685634613037, -2.1025760173797607, -1.304421067237854, 1.3164933919906616]",860.png
861,A,"[6.264510631561279, -2.8400003910064697, -0.9301489591598511, 1.8824950456619263]",861.png
862,A,"[5.202438831329346, -2.437474012374878, -0.507781445980072, 1.9342913627624512]",862.png
863,A,"[5.565316677093506, -2.1099424362182617, -0.5540755987167358, 1.5417488813400269]",863.png
864,A,"[6.844222068786621, -2.6532723903656006, -0.9023089408874512, 1.4765180349349976]",864.png
865,A,"[6.477297306060791, -2.3610336780548096, -0.8797610402107239, 1.1394461393356323]",865.png
866,A,"[7.34904146194458, -2.1992106437683105, -1.224786639213562, 0.5448639392852783]",866.png
867,A,"[7.160348415374756, -2.8461015224456787, -0.9032319188117981, 1.0050526857376099]",867.png
868,A,"[7.482207775115967, -2.54927134513855, -1.402376651763916, 0.8937878012657166]",868.png
869,A,"[6.727075099945068, -2.3953773975372314, -1.1956286430358887, 1.2811371088027954]",869.png
870,A,"[6.828538417816162, -2.6783225536346436, -0.8017837405204773, 1.2741695642471313]",870.png
871,A,"[7.007352828979492, -2.3403172492980957, -0.8885160684585571, 0.8892388343811035]",871.png
872,A,"[7.3560357093811035, -2.3151371479034424, -1.010605812072754, 0.5869282484054565]",872.png
873,A,"[7.036322116851807, -2.035388231277466, -1.2124325037002563, 0.7102336883544922]",873.png
874,A,"[5.05975866317749, -2.336317300796509, -0.1254872977733612, 1.6268662214279175]",874.png
875,A,"[6.609421253204346, -2.628863573074341, -0.6590017676353455, 0.9603910446166992]",875.png
876,A,"[6.193714141845703, -2.54184889793396, -0.9959596395492554, 1.4998470544815063]",876.png
877,A,"[6.509890556335449, -2.554858922958374, -0.9629985690116882, 0.9522321820259094]",877.png
878,A,"[5.750502109527588, -3.013561487197876, -0.8989163041114807, 2.22792911529541]",878.png
879,A,"[6.482180118560791, -2.6511037349700928, -0.9408679604530334, 1.4195022583007812]",879.png
880,A,"[6.48657751083374, -2.4249556064605713, -1.4785429239273071, 1.475197434425354]",880.png
881,A,"[3.6793153285980225, -2.761320114135742, 0.08317089825868607, 2.760481357574463]",881.png
882,A,"[5.000977993011475, -2.813323497772217, -0.5723047852516174, 2.168513059616089]",882.png
883,A,"[3.621190071105957, -2.591689348220825, -0.14316236972808838, 2.6057982444763184]",883.png
884,A,"[5.3516082763671875, -2.634692907333374, -0.42160460352897644, 1.8517595529556274]",884.png
885,A,"[3.7704591751098633, -2.24349045753479, -0.033525578677654266, 2.2480881214141846]",885.png
886,A,"[3.5187392234802246, -2.3325388431549072, -0.14912518858909607, 2.449903964996338]",886.png
887,A,"[4.276820659637451, -2.3211894035339355, -0.289788156747818, 1.9878034591674805]",887.png
888,A,"[6.36922025680542, -2.667318820953369, -1.1103321313858032, 1.6255991458892822]",888.png
889,A,"[4.930715084075928, -2.485377073287964, -0.716023862361908, 2.069406747817993]",889.png
890,A,"[3.7169880867004395, -2.3348138332366943, 0.036843396723270416, 2.1276211738586426]",890.png
891,None,"[-1.9314866065979004, -1.24101984500885, 6.907498836517334, -0.44472208619117737]",891.png
892,None,"[-1.9948909282684326, -0.3013994097709656, 6.161363124847412, -0.8005332946777344]",892.png
893,None,"[-2.2217698097229004, -0.3501838147640228, 6.762571334838867, -0.9184733033180237]",893.png
894,L,"[-1.5691735744476318, -0.769008219242096, 5.636268615722656, -0.4312644898891449]",894.png
895,L,"[-2.3672971725463867, -1.1011426448822021, 7.597213268280029, -0.6218459606170654]",895.png
896,L,"[-2.5946192741394043, -1.138643741607666, 8.063633918762207, -0.6443789601325989]",896.png
897,L,"[-2.542156219482422, -1.5524699687957764, 8.5374116897583, -0.6013298034667969]",897.png
898,L,"[-3.031031370162964, -1.2520112991333008, 8.805049896240234, -0.5093126893043518]",898.png
899,L,"[-2.9798388481140137, -1.5524483919143677, 9.231596946716309, -0.5193895697593689]",899.png
900,L,"[-2.8911361694335938, -2.008300542831421, 9.96583080291748, -0.5668779611587524]",900.png
901,L,"[-3.078237771987915, -1.2875816822052002, 9.25666332244873, -0.7186686992645264]",901.png
902,L,"[-2.860074043273926, -1.3614791631698608, 8.99821662902832, -0.7152395844459534]",902.png
903,L,"[-3.3044917583465576, -1.4058082103729248, 9.84216594696045, -0.7448509931564331]",903.png
904,L,"[-3.130673408508301, -1.1724426746368408, 9.643306732177734, -0.9947882890701294]",904.png
905,L,"[-2.9430086612701416, -1.8546555042266846, 10.197009086608887, -0.8343390226364136]",905.png
906,L,"[-3.557185649871826, -1.4909780025482178, 10.57652759552002, -0.8134701251983643]",906.png
907,L,"[-3.037534236907959, -1.5180186033248901, 9.330443382263184, -0.5730204582214355]",907.png
908,L,"[-2.988966464996338, -1.4495954513549805, 9.828873634338379, -0.9602516293525696]",908.png
909,L,"[-2.870697021484375, -1.9938414096832275, 10.342007637023926, -0.7842572927474976]",909.png
910,L,"[-2.954265832901001, -1.8790576457977295, 10.246746063232422, -0.795171320438385]",910.png
911,L,"[-2.9357025623321533, -1.7313172817230225, 9.614459037780762, -0.621517539024353]",911.png
912,L,"[-3.07841157913208, -1.6816192865371704, 9.794286727905273, -0.636262059211731]",912.png
913,L,"[-2.988847255706787, -2.0462417602539062, 10.204307556152344, -0.5650452375411987]",913.png
914,L,"[-2.9384560585021973, -1.049740195274353, 8.56944751739502, -0.6451878547668457]",914.png
915,L,"[-3.0008175373077393, -1.413191318511963, 9.179932594299316, -0.6486663818359375]",915.png
916,L,"[-3.0276222229003906, -2.0510551929473877, 9.982502937316895, -0.3988168239593506]",916.png
917,L,"[-2.8797450065612793, -2.210639238357544, 9.968169212341309, -0.3663943409919739]",917.png
918,L,"[-3.085277557373047, -1.7037302255630493, 9.390656471252441, -0.428860068321228]",918.png
919,L,"[-3.0572190284729004, -2.0435094833374023, 10.074512481689453, -0.491932213306427]",919.png
920,L,"[-2.6018292903900146, -1.6699473857879639, 8.683619499206543, -0.43715137243270874]",920.png
921,L,"[-2.86094069480896, -1.652735710144043, 9.086268424987793, -0.5126105546951294]",921.png
922,L,"[-2.661212205886841, -1.710502028465271, 8.702485084533691, -0.34216180443763733]",922.png
923,L,"[-3.189793348312378, -2.0022408962249756, 9.846098899841309, -0.25980448722839355]",923.png
924,L,"[-3.0617148876190186, -1.573798656463623, 9.28075885772705, -0.4462374150753021]",924.png
925,L,"[-2.8452703952789307, -2.001568555831909, 9.459565162658691, -0.3352612257003784]",925.png
926,L,"[-2.7750768661499023, -1.995835542678833, 9.545344352722168, -0.3747099041938782]",926.png
927,L,"[-2.7228541374206543, -1.9160269498825073, 9.841814041137695, -0.6630532741546631]",927.png
928,L,"[-2.6459953784942627, -2.1127209663391113, 9.495049476623535, -0.31216710805892944]",928.png
929,L,"[-2.314610481262207, -1.9095752239227295, 8.404936790466309, -0.17407220602035522]",929.png
930,L,"[-2.26802659034729, -1.9086270332336426, 8.496434211730957, -0.22954833507537842]",930.png
931,L,"[-2.56387996673584, -1.7265996932983398, 9.549086570739746, -0.8610358238220215]",931.png
932,L,"[-2.8463637828826904, -1.705268144607544, 9.617433547973633, -0.669776976108551]",932.png
933,L,"[-2.619187831878662, -1.503935694694519, 8.955410957336426, -0.6470102071762085]",933.png
934,L,"[-2.368907928466797, -1.5925695896148682, 8.30903148651123, -0.46141403913497925]",934.png
935,L,"[-2.461273431777954, -1.7453213930130005, 8.779958724975586, -0.39228808879852295]",935.png
936,L,"[-2.1991353034973145, -1.86167311668396, 8.527228355407715, -0.3348202407360077]",936.png
937,L,"[-2.7949085235595703, -1.3066684007644653, 8.675204277038574, -0.5788325667381287]",937.png
938,L,"[-2.7322134971618652, -1.8800737857818604, 9.436126708984375, -0.46959391236305237]",938.png
939,L,"[-2.8189947605133057, -1.4710627794265747, 8.992290496826172, -0.594400942325592]",939.png
940,L,"[-2.4435975551605225, -2.191373109817505, 9.86432933807373, -0.6781646013259888]",940.png
941,L,"[-2.3057146072387695, -2.1790196895599365, 9.751082420349121, -0.7027174830436707]",941.png
942,L,"[-2.538261890411377, -1.993495225906372, 9.76048755645752, -0.7455740571022034]",942.png
943,L,"[-2.8862686157226562, -1.8990063667297363, 9.965445518493652, -0.6848287582397461]",943.png
944,L,"[-2.8645272254943848, -2.0952656269073486, 10.121874809265137, -0.6084172129631042]",944.png
945,None,"[-2.2597365379333496, -1.685451865196228, 8.196988105773926, -0.3650990128517151]",945.png
946,None,"[-2.227077007293701, -1.1671552658081055, 8.161449432373047, -0.8505774736404419]",946.png
947,None,"[-2.642606496810913, 2.559648275375366, 1.8092314004898071, 0.8949813842773438]",947.png
948,None,"[-1.740654468536377, 0.5849462151527405, 0.24031084775924683, 3.715224027633667]",948.png
949,None,"[-2.4087600708007812, 0.7464958429336548, -0.3879334032535553, 5.020931243896484]",949.png
950,None,"[-1.925024390220642, 0.4476279020309448, -0.004391783848404884, 4.166718482971191]",950.png
951,None,"[-1.3797693252563477, 1.1950762271881104, -0.7611273527145386, 3.6728029251098633]",951.png
952,None,"[-1.2196334600448608, 0.15332338213920593, 0.48153600096702576, 3.363477945327759]",952.png
953,None,"[-0.7810763120651245, -0.9598881602287292, -0.23893555998802185, 4.922769546508789]",953.png
954,None,"[0.11320513486862183, -1.4816814661026, -0.8579528331756592, 5.263708114624023]",954.png
955,None,"[-0.04674944281578064, -0.8883500099182129, -1.5117636919021606, 5.624268531799316]",955.png
956,None,"[-1.7613431215286255, 10.606563568115234, -3.1250503063201904, -2.5081441402435303]",956.png
957,None,"[-2.235290288925171, 10.281011581420898, -2.703341007232666, -2.252983331680298]",957.png
958,None,"[0.16617324948310852, 6.34268045425415, -2.734330892562866, -1.299036979675293]",958.png
959,F,"[-0.6947684288024902, 8.031890869140625, -3.0132479667663574, -1.70573091506958]",959.png
960,F,"[-2.8029565811157227, 11.615200996398926, -2.772045612335205, -2.560556411743164]",960.png
961,F,"[-2.4214208126068115, 10.723122596740723, -2.7386269569396973, -2.3576717376708984]",961.png
962,F,"[-2.676673650741577, 11.64109992980957, -2.820197105407715, -2.670199394226074]",962.png
963,F,"[-2.2867343425750732, 10.477279663085938, -2.674443244934082, -2.3723137378692627]",963.png
964,F,"[-2.449326515197754, 10.672850608825684, -2.657780408859253, -2.366532325744629]",964.png
965,F,"[-2.465294361114502, 10.208677291870117, -2.4829647541046143, -2.1870908737182617]",965.png
966,F,"[-2.359982490539551, 9.840829849243164, -2.456805944442749, -2.0620131492614746]",966.png
967,F,"[-2.3437976837158203, 10.279102325439453, -2.5988950729370117, -2.2509655952453613]",967.png
968,F,"[-2.4112236499786377, 10.607433319091797, -2.638871669769287, -2.38077974319458]",968.png
969,F,"[-2.3327832221984863, 9.821464538574219, -2.450152635574341, -2.0765998363494873]",969.png
970,F,"[-2.441305160522461, 10.469259262084961, -2.634579658508301, -2.2418999671936035]",970.png
971,F,"[-2.3706865310668945, 10.211393356323242, -2.5924532413482666, -2.184650182723999]",971.png
972,F,"[-2.583710193634033, 10.594412803649902, -2.4904637336730957, -2.3512651920318604]",972.png
973,F,"[-2.367759943008423, 9.86437702178955, -2.382537841796875, -2.1515767574310303]",973.png
974,F,"[-2.5043680667877197, 10.616331100463867, -2.561502695083618, -2.3747520446777344]",974.png
975,F,"[-2.4485886096954346, 10.946298599243164, -2.654548406600952, -2.566995143890381]",975.png
976,F,"[-2.451155662536621, 11.264750480651855, -2.895784616470337, -2.543944835662842]",976.png
977,F,"[-2.412952423095703, 10.934163093566895, -2.760904312133789, -2.4825992584228516]",977.png
978,F,"[-2.321622371673584, 10.716562271118164, -2.7160277366638184, -2.4664626121520996]",978.png
979,F,"[-2.191437244415283, 10.306699752807617, -2.6539626121520996, -2.3794190883636475]",979.png
980,F,"[-2.532625198364258, 11.214433670043945, -2.7329323291778564, -2.6042356491088867]",980.png
981,F,"[-2.5583107471466064, 11.36258316040039, -2.7744195461273193, -2.6476433277130127]",981.png
982,F,"[-2.2520976066589355, 11.132963180541992, -2.9516592025756836, -2.611220598220825]",982.png
983,F,"[-2.0471720695495605, 10.294036865234375, -2.7240827083587646, -2.465792655944824]",983.png
984,F,"[-1.997387409210205, 9.432323455810547, -2.5553691387176514, -1.9829493761062622]",984.png
985,None,"[-1.6542010307312012, 2.234647035598755, 0.34263476729393005, 1.487799048423767]",985.png
986,None,"[-0.9738558530807495, -1.1948837041854858, 1.4309295415878296, 3.305077075958252]",986.png
987,None,"[-0.9679086208343506, -0.6282185912132263, 0.9027554392814636, 2.792268991470337]",987.png
988,None,"[-0.8056986331939697, -1.1242055892944336, 0.7579244375228882, 3.574300527572632]",988.png
989,None,"[1.4739408493041992, -1.2087349891662598, 0.5842108726501465, 1.6015347242355347]",989.png
990,None,"[-0.45289793610572815, -0.16571636497974396, 0.9323733448982239, 2.2323124408721924]",990.png
991,None,"[0.30329230427742004, -0.23360870778560638, 0.7303971648216248, 1.6624191999435425]",991.png
992,None,"[0.045673221349716187, 0.2688175141811371, 0.5065680742263794, 1.1787313222885132]",992.png
993,None,"[-0.5440100431442261, 0.5043432712554932, -0.012529904022812843, 2.030325412750244]",993.png
994,None,"[-0.6271442174911499, 1.4024324417114258, -0.201581209897995, 1.4674965143203735]",994.png
995,None,"[-0.7346712350845337, 1.8179583549499512, -0.032852910459041595, 0.933456540107727]",995.png
996,None,"[-1.0435279607772827, 2.3085830211639404, -0.0232310239225626, 0.9320384860038757]",996.png
997,None,"[-0.596268892288208, 0.9282116293907166, 0.21457749605178833, 1.781084656715393]",997.png
998,None,"[0.0039407312870025635, 0.8656488656997681, 0.1682051718235016, 1.4006211757659912]",998.png
999,None,"[0.4281202256679535, 0.6995276808738708, -0.2632565200328827, 1.4941906929016113]",999.png
1000,None,"[-0.4358532130718231, 0.6450672149658203, 0.44726821780204773, 1.4268437623977661]",1000.png
1001,None,"[-0.28374096751213074, 0.6036267280578613, 0.07645588368177414, 2.0233139991760254]",1001.png
1002,None,"[-0.2533307373523712, 1.3644535541534424, -0.028298834338784218, 1.1775648593902588]",1002.png
1003,None,"[-0.4067939817905426, 0.9363652467727661, 0.2000550925731659, 1.4915027618408203]",1003.png
1004,None,"[-0.09896904230117798, 0.18384809792041779, 0.09199988096952438, 2.1820197105407715]",1004.png
1005,None,"[0.23979079723358154, 0.5804041028022766, -0.015682751312851906, 1.2954305410385132]",1005.png
1006,None,"[-0.067364901304245, 1.6092084646224976, -0.27545300126075745, 0.8577718734741211]",1006.png
1007,None,"[-0.11485129594802856, 1.0404566526412964, -0.13145209848880768, 1.3155826330184937]",1007.png
1008,None,"[-0.4963889420032501, 1.0092579126358032, 0.3996444046497345, 1.3068526983261108]",1008.png
1009,None,"[-0.3617972433567047, 0.454647421836853, 0.5625870227813721, 1.6565853357315063]",1009.png
1010,None,"[-1.1064274311065674, 0.8193224668502808, 1.0330079793930054, 1.705747127532959]",1010.png
1011,None,"[-0.10616856813430786, 1.001240611076355, 0.11300567537546158, 1.2209020853042603]",1011.png
1012,None,"[-0.2017083764076233, 0.833521842956543, 0.20090821385383606, 1.375514030456543]",1012.png
1013,None,"[-0.5844622850418091, 0.2464495748281479, 0.7044459581375122, 2.087350606918335]",1013.png
1014,None,"[0.41593319177627563, 0.8915747404098511, 0.2341344952583313, 0.9113113880157471]",1014.png
1015,None,"[0.27264899015426636, 1.3169203996658325, -0.39097699522972107, 1.361646294593811]",1015.png
1016,None,"[0.7673999071121216, 1.1898568868637085, -0.36586931347846985, 0.6477671265602112]",1016.png
1017,F,"[-0.26770901679992676, -0.26198849081993103, 0.541029155254364, 2.142204999923706]",1017.png
1018,F,"[1.4937565326690674, -0.6749765276908875, -0.24917665123939514, 2.051961660385132]",1018.png
1019,F,"[0.9121980667114258, -0.6332495212554932, 0.32477524876594543, 1.985961675643921]",1019.png
1020,F,"[0.8724720478057861, -0.41656073927879333, 0.16495056450366974, 1.8587315082550049]",1020.png
1021,F,"[0.4053362011909485, -0.31565171480178833, 0.4820994734764099, 1.6875666379928589]",1021.png
1022,F,"[0.24248525500297546, -0.20280779898166656, 0.6674312353134155, 1.3639174699783325]",1022.png
1023,F,"[-0.8547202348709106, -0.43623796105384827, 0.939514696598053, 2.8467659950256348]",1023.png
1024,F,"[-1.3898801803588867, -0.9887307286262512, 1.2413185834884644, 3.8496084213256836]",1024.png
1025,F,"[-2.4156835079193115, 10.119722366333008, -2.494253635406494, -2.1615304946899414]",1025.png
1026,F,"[-2.3716073036193848, 10.591243743896484, -2.5792744159698486, -2.47562313079834]",1026.png
1027,F,"[-2.6720566749572754, 11.531240463256836, -2.7367749214172363, -2.689760684967041]",1027.png
1028,F,"[-2.5777218341827393, 11.35876178741455, -2.60077166557312, -2.806175708770752]",1028.png
1029,F,"[-2.6153647899627686, 11.266830444335938, -2.582275629043579, -2.7218141555786133]",1029.png
1030,F,"[-2.4174911975860596, 10.63105583190918, -2.594119071960449, -2.445784091949463]",1030.png
1031,F,"[-2.314384937286377, 10.105206489562988, -2.4992499351501465, -2.2841267585754395]",1031.png
1032,F,"[-2.240154981613159, 10.012474060058594, -2.4835057258605957, -2.276073455810547]",1032.png
1033,F,"[-2.42213773727417, 10.273282051086426, -2.4968295097351074, -2.2874574661254883]",1033.png
1034,F,"[-2.385756492614746, 10.3491849899292, -2.569430351257324, -2.2959251403808594]",1034.png
1035,F,"[-2.687346935272217, 11.308771133422852, -2.6221282482147217, -2.646862030029297]",1035.png
1036,F,"[-2.586960554122925, 10.628934860229492, -2.4693472385406494, -2.4111452102661133]",1036.png
1037,F,"[-2.649510145187378, 11.285228729248047, -2.6392199993133545, -2.6492056846618652]",1037.png
1038,F,"[-2.6258416175842285, 11.376769065856934, -2.5731935501098633, -2.8079886436462402]",1038.png
1039,F,"[-2.510977268218994, 11.045129776000977, -2.575948476791382, -2.6732726097106934]",1039.png
1040,F,"[-2.2181758880615234, 10.371131896972656, -2.5717227458953857, -2.495760440826416]",1040.png
1041,F,"[-2.615696907043457, 11.466370582580566, -2.576728582382202, -2.874626636505127]",1041.png
1042,F,"[-2.525550127029419, 11.031929016113281, -2.485224485397339, -2.7389028072357178]",1042.png
1043,F,"[-2.532169818878174, 11.53922176361084, -2.6583244800567627, -2.9199981689453125]",1043.png
1044,F,"[-2.4728875160217285, 10.867740631103516, -2.5217933654785156, -2.641106128692627]",1044.png
1045,F,"[-2.5325889587402344, 10.702728271484375, -2.5735068321228027, -2.408747434616089]",1045.png
1046,F,"[-2.2023541927337646, 9.78898811340332, -2.529710054397583, -2.1362671852111816]",1046.png
1047,F,"[-2.551729917526245, 10.677326202392578, -2.5326120853424072, -2.4244155883789062]",1047.png
1048,F,"[-2.0320324897766113, 9.719426155090332, -2.47049880027771, -2.313443183898926]",1048.png
1049,F,"[-2.218433380126953, 10.618734359741211, -2.612415313720703, -2.6112847328186035]",1049.png
1050,F,"[-2.0764520168304443, 10.238432884216309, -2.61622953414917, -2.4847590923309326]",1050.png
1051,F,"[-1.8329776525497437, 9.83856201171875, -2.580596685409546, -2.4302873611450195]",1051.png
1052,F,"[-1.381569266319275, 6.324475288391113, -2.0964581966400146, -0.4601350426673889]",1052.png
1053,None,"[-1.2981423139572144, -0.42042919993400574, 1.0070394277572632, 3.016864776611328]",1053.png
1054,None,"[-0.7056562900543213, -1.4218242168426514, 1.0523864030838013, 3.679351568222046]",1054.png
1055,None,"[-0.6171318292617798, 1.7358412742614746, -0.13634561002254486, 1.1019102334976196]",1055.png
1056,None,"[-0.017440229654312134, 0.20486019551753998, 0.4339771568775177, 1.5338375568389893]",1056.png
1057,None,"[1.9375901222229004, 0.10580882430076599, -0.5816103219985962, 0.6454223990440369]",1057.png
1058,None,"[-0.48072806000709534, 3.4733095169067383, -0.9948103427886963, 0.06307867914438248]",1058.png
1059,None,"[-0.9892512559890747, 3.837740182876587, -1.0212100744247437, 0.2704896330833435]",1059.png
1060,None,"[-0.5958590507507324, 2.9686715602874756, -0.7710402011871338, 0.49925175309181213]",1060.png
1061,None,"[0.30894261598587036, 1.8256409168243408, -0.5740260481834412, 0.6437936425209045]",1061.png
1062,None,"[-0.7885972261428833, 1.5729591846466064, -0.09050767868757248, 1.6083718538284302]",1062.png
1063,None,"[-0.048881709575653076, 1.1868343353271484, -0.6707048416137695, 2.1161739826202393]",1063.png
1064,None,"[-0.29495084285736084, 0.9030906558036804, 0.18082162737846375, 1.6006540060043335]",1064.png
1065,None,"[-0.486981600522995, 0.9491602182388306, 0.3487001955509186, 1.751779317855835]",1065.png
1066,None,"[0.31085559725761414, -0.055028971284627914, 0.6853296160697937, 1.866617202758789]",1066.png
1067,None,"[-0.9332586526870728, 1.51405930519104, 0.5569329261779785, 1.1874805688858032]",1067.png
1068,None,"[0.010460108518600464, 0.5165571570396423, 0.9978880882263184, 1.0539730787277222]",1068.png
1069,None,"[-0.8803287744522095, 1.0839340686798096, 0.8463510274887085, 1.485139012336731]",1069.png
1070,None,"[-0.8888285160064697, 1.9964942932128906, 0.3781667649745941, 0.8602560758590698]",1070.png
1071,None,"[-0.1383817493915558, 0.02642207220196724, 0.19635315239429474, 2.4034838676452637]",1071.png
1072,None,"[0.22895541787147522, 0.9335089325904846, -0.0021517816931009293, 1.0830051898956299]",1072.png
1073,None,"[0.15717589855194092, 1.6487709283828735, -0.41441646218299866, 0.8929507732391357]",1073.png
1074,None,"[-0.6467787027359009, 1.041296362876892, 0.21669359505176544, 1.3432892560958862]",1074.png
1075,None,"[0.03135579824447632, 1.1055306196212769, -0.16945937275886536, 1.2277672290802002]",1075.png
1076,None,"[-1.2774856090545654, -1.0798218250274658, 1.6423460245132446, 3.1551661491394043]",1076.png
1077,None,"[0.21048206090927124, -0.510615348815918, 0.6987224221229553, 2.0805110931396484]",1077.png
1078,None,"[-0.5647802352905273, 0.3303548991680145, 0.6913774013519287, 1.88091242313385]",1078.png
1079,None,"[-1.0811465978622437, 1.3507771492004395, 0.4884561002254486, 1.6080654859542847]",1079.png
1080,None,"[-1.3271892070770264, -0.7870883345603943, 1.3987541198730469, 3.485774040222168]",1080.png
1081,None,"[-1.8794937133789062, 9.160221099853516, -2.4161477088928223, -2.0701076984405518]",1081.png
1082,None,"[-1.0521628856658936, 8.337241172790527, -2.6810591220855713, -2.007751226425171]",1082.png
1083,F,"[-2.4917097091674805, 11.656050682067871, -2.9121031761169434, -2.801177740097046]",1083.png
1084,F,"[-2.4368152618408203, 10.10236930847168, -2.4260404109954834, -2.212677478790283]",1084.png
1085,F,"[-2.500192403793335, 10.750028610229492, -2.605022668838501, -2.428530216217041]",1085.png
1086,F,"[-2.4300918579101562, 11.560766220092773, -2.8607778549194336, -2.8340344429016113]",1086.png
1087,F,"[-2.6586782932281494, 11.612794876098633, -2.7001259326934814, -2.8125500679016113]",1087.png
1088,F,"[-2.511136531829834, 11.167512893676758, -2.626120090484619, -2.7137742042541504]",1088.png
1089,F,"[-2.5536625385284424, 11.572304725646973, -2.7735302448272705, -2.7920098304748535]",1089.png
1090,F,"[-2.5521037578582764, 11.294723510742188, -2.6690797805786133, -2.7338457107543945]",1090.png
1091,F,"[-2.6508712768554688, 11.721790313720703, -2.7836227416992188, -2.8208999633789062]",1091.png
1092,F,"[-2.5470082759857178, 11.125428199768066, -2.5008578300476074, -2.7789037227630615]",1092.png
1093,F,"[-2.5324182510375977, 11.104299545288086, -2.5975515842437744, -2.685580015182495]",1093.png
1094,F,"[-2.393646717071533, 10.795458793640137, -2.6903984546661377, -2.496194362640381]",1094.png
1095,F,"[-2.363342046737671, 10.628652572631836, -2.493476390838623, -2.5977425575256348]",1095.png
1096,F,"[-2.4299285411834717, 10.923053741455078, -2.6127166748046875, -2.6304988861083984]",1096.png
1097,F,"[-2.361233711242676, 10.427942276000977, -2.5509393215179443, -2.3985984325408936]",1097.png
1098,F,"[-2.411303758621216, 11.106199264526367, -2.7999982833862305, -2.5757014751434326]",1098.png
1099,F,"[-2.4599862098693848, 10.874914169311523, -2.6064999103546143, -2.5603573322296143]",1099.png
1100,F,"[-2.4385807514190674, 11.224669456481934, -2.6704890727996826, -2.771644353866577]",1100.png
1101,F,"[-2.501981258392334, 11.483135223388672, -2.7751083374023438, -2.8002891540527344]",1101.png
1102,F,"[-2.573314905166626, 11.493330001831055, -2.6980183124542236, -2.8097944259643555]",1102.png
1103,F,"[-2.1379826068878174, 10.181846618652344, -2.561666965484619, -2.441406011581421]",1103.png
1104,F,"[-2.366762161254883, 10.803828239440918, -2.5584404468536377, -2.6320464611053467]",1104.png
1105,F,"[-2.3200249671936035, 10.660710334777832, -2.665339708328247, -2.4973223209381104]",1105.png
1106,F,"[-2.367980480194092, 10.898348808288574, -2.642197847366333, -2.638838768005371]",1106.png
1107,F,"[-2.549917697906494, 10.862798690795898, -2.556330919265747, -2.5051982402801514]",1107.png
1108,F,"[-2.778841018676758, 10.547271728515625, -2.363394021987915, -2.2390222549438477]",1108.png
1109,F,"[-2.3964452743530273, 9.027377128601074, -2.095534086227417, -1.749120831489563]",1109.png
1110,F,"[-2.6918983459472656, 7.012975692749023, -1.1818710565567017, -0.7365872859954834]",1110.png
1111,None,"[-1.294985055923462, 0.1898123323917389, 1.3138090372085571, 2.101508378982544]",1111.png
1112,None,"[-0.21552249789237976, 0.31174197793006897, -0.07405207306146622, 1.9000579118728638]",1112.png
1113,None,"[-0.6290854215621948, 1.0259130001068115, 0.16250808537006378, 1.4989731311798096]",1113.png
1114,None,"[-0.903908371925354, 0.102021723985672, 1.1275792121887207, 1.8992975950241089]",1114.png
1115,None,"[-0.14788106083869934, 0.8567233681678772, -0.052918560802936554, 1.4824907779693604]",1115.png
1116,None,"[1.1619956493377686, 0.5882108807563782, -0.5131440162658691, 0.8362736701965332]",1116.png
1117,None,"[0.4363650977611542, 1.5966322422027588, -0.6346337199211121, 0.6354576349258423]",1117.png
1118,None,"[-0.5696358680725098, 2.4993526935577393, -0.3644508123397827, 0.7725745439529419]",1118.png
1119,None,"[0.9811906814575195, 1.4206507205963135, -0.10129600018262863, 0.5532892942428589]",1119.png
1120,None,"[-0.3075927197933197, 0.7163907885551453, 0.993929922580719, 1.302329421043396]",1120.png
1121,None,"[-0.6009089946746826, 1.174270749092102, 1.0007749795913696, 0.8154963254928589]",1121.png
1122,None,"[-0.29086562991142273, 1.8646636009216309, 0.3522011935710907, 0.3856334984302521]",1122.png
1123,None,"[-0.6508445739746094, 0.2833268344402313, 1.2357605695724487, 1.3398860692977905]",1123.png
1124,None,"[-0.5265668630599976, 0.7267309427261353, 0.6619820594787598, 1.3738325834274292]",1124.png
