,ground_truth,logits,image_name
846,Y,"[-3.4436933994293213, 0.25939714908599854, -0.7268303632736206, 7.245194435119629]",846.png
847,Y,"[-3.3791871070861816, 0.06910352408885956, -0.536005973815918, 6.92983341217041]",847.png
848,Y,"[-3.191476821899414, -0.09941798448562622, -0.46232229471206665, 6.818950176239014]",848.png
849,Y,"[-2.604426145553589, -2.109626531600952, -0.39700666069984436, 8.952198028564453]",849.png
850,None,"[1.1695212125778198, 1.5276107788085938, -1.0383628606796265, 1.2677425146102905]",850.png
851,None,"[-1.0850516557693481, 2.7435801029205322, -0.8013023138046265, 1.664564847946167]",851.png
852,None,"[0.14460250735282898, 2.7512729167938232, 0.12699738144874573, -0.06058942526578903]",852.png
853,A,"[2.900749921798706, -0.35881635546684265, -0.7685642242431641, 1.3053945302963257]",853.png
854,A,"[4.454991340637207, -1.0146853923797607, -0.460578590631485, 0.4261212944984436]",854.png
855,A,"[4.0959649085998535, -0.8501880764961243, -1.1219171285629272, 1.151458978652954]",855.png
856,A,"[5.518188953399658, -1.164454698562622, -1.2533001899719238, 0.29369446635246277]",856.png
857,A,"[4.043166160583496, -1.1845755577087402, -0.5991854071617126, 1.1612046957015991]",857.png
858,A,"[4.980315685272217, -1.0457701683044434, -1.158328890800476, 0.5430042743682861]",858.png
859,A,"[3.2854807376861572, -1.3874006271362305, -0.411204069852829, 1.5960959196090698]",859.png
860,A,"[3.1433300971984863, -1.324946641921997, 0.042954958975315094, 1.2063723802566528]",860.png
861,A,"[3.7118237018585205, -1.3678330183029175, -0.4778774082660675, 1.2629014253616333]",861.png
862,A,"[3.958855628967285, -1.3615295886993408, -0.5584778785705566, 1.0232467651367188]",862.png
863,A,"[4.389745235443115, -0.9855793118476868, -0.7942557334899902, 0.5082131624221802]",863.png
864,A,"[6.270604610443115, -1.4428629875183105, -1.6877977848052979, 0.3310723304748535]",864.png
865,A,"[4.02115535736084, -1.0323938131332397, -0.4507410526275635, 0.5381133556365967]",865.png
866,A,"[5.707771301269531, -1.1120688915252686, -1.3040350675582886, 0.19923776388168335]",866.png
867,A,"[4.52496337890625, -1.2649853229522705, -0.6434931755065918, 0.7199139595031738]",867.png
868,A,"[3.692477226257324, -1.0482673645019531, -0.3532770872116089, 0.9986067414283752]",868.png
869,A,"[1.6139662265777588, -1.26627516746521, 0.09916982799768448, 2.6358442306518555]",869.png
870,A,"[4.771691799163818, -1.6367851495742798, -1.1242493391036987, 1.3535757064819336]",870.png
871,A,"[3.382716655731201, -1.3471338748931885, -0.40276655554771423, 1.719339370727539]",871.png
872,A,"[2.673295497894287, -0.9812200665473938, 0.41127899289131165, 1.1254767179489136]",872.png
873,A,"[3.5990941524505615, -0.9651780724525452, -0.4386291801929474, 1.0888398885726929]",873.png
874,A,"[3.5724587440490723, -0.8354982137680054, -0.057761065661907196, 0.6060906648635864]",874.png
875,A,"[3.2071409225463867, -0.49862685799598694, -0.32757073640823364, 0.8378356695175171]",875.png
876,A,"[3.7149128913879395, 0.22967234253883362, -0.9355042576789856, 0.2959669232368469]",876.png
877,A,"[3.797516345977783, -0.15516512095928192, -0.7511294484138489, 0.23141422867774963]",877.png
878,A,"[2.9202427864074707, -0.6337904334068298, -0.6924974322319031, 1.2637165784835815]",878.png
879,A,"[2.1636476516723633, -0.5509725213050842, -0.8226742744445801, 2.2719290256500244]",879.png
880,A,"[4.611018657684326, -0.5671947598457336, -1.4057749509811401, 0.6058192253112793]",880.png
881,A,"[4.685752868652344, -0.4668422043323517, -1.2236660718917847, 0.343741238117218]",881.png
882,A,"[4.08827543258667, -0.6499679684638977, -1.063940167427063, 0.7653844952583313]",882.png
883,A,"[4.26743745803833, -1.0385876893997192, -0.9860432147979736, 0.8813258409500122]",883.png
884,A,"[2.307224750518799, -1.577643632888794, 0.26935693621635437, 2.2528772354125977]",884.png
885,A,"[2.714315414428711, -0.8757851719856262, -0.48782113194465637, 1.5035722255706787]",885.png
886,A,"[1.152898907661438, -1.3543171882629395, 1.5155677795410156, 1.5429490804672241]",886.png
887,A,"[1.1239455938339233, -1.0635297298431396, 0.49679890275001526, 2.452197551727295]",887.png
888,A,"[2.9811813831329346, -1.2396247386932373, 0.20859801769256592, 1.2189981937408447]",888.png
889,A,"[1.3319756984710693, -0.7562150359153748, 0.8013066053390503, 1.620810866355896]",889.png
890,A,"[0.8430519104003906, -1.2554421424865723, 0.5853671431541443, 2.6236915588378906]",890.png
891,None,"[-1.7133967876434326, 0.3861696720123291, 4.946313858032227, -0.37018638849258423]",891.png
892,None,"[-2.3256640434265137, 0.6910445094108582, 6.127439975738525, -1.0869839191436768]",892.png
893,None,"[-1.702075481414795, -0.10964728891849518, 6.153669834136963, -0.8953213095664978]",893.png
894,L,"[-2.0666329860687256, -0.7879437804222107, 7.310174465179443, -0.913927435874939]",894.png
895,L,"[-2.3018417358398438, -0.40664389729499817, 6.619171619415283, -0.812036395072937]",895.png
896,L,"[-2.0610084533691406, -0.766453742980957, 6.633019924163818, -0.6804484724998474]",896.png
897,L,"[-2.376959800720215, -1.0560524463653564, 8.044207572937012, -0.862980306148529]",897.png
898,L,"[-2.9025707244873047, -0.42534902691841125, 8.625435829162598, -1.325705885887146]",898.png
899,L,"[-2.310933828353882, -1.0053551197052002, 7.937082767486572, -0.9030073881149292]",899.png
900,L,"[-2.3710198402404785, -1.3414567708969116, 8.543699264526367, -0.9229082465171814]",900.png
901,L,"[-2.397020101547241, -1.6931960582733154, 9.085333824157715, -0.8403630256652832]",901.png
902,L,"[-2.3216347694396973, -1.539292573928833, 8.493000984191895, -0.7223967909812927]",902.png
903,L,"[-2.4460208415985107, -1.7494382858276367, 8.875268936157227, -0.6122304797172546]",903.png
904,L,"[-2.0306968688964844, -1.7383697032928467, 8.679469108581543, -0.873134970664978]",904.png
905,L,"[-2.2823309898376465, -1.977034568786621, 9.403233528137207, -0.795234203338623]",905.png
906,L,"[-2.2642366886138916, -1.2620136737823486, 7.94053316116333, -0.6862846612930298]",906.png
907,L,"[-1.9378662109375, -1.4544662237167358, 8.341575622558594, -0.8287127017974854]",907.png
908,L,"[-2.184767484664917, -1.827497959136963, 8.410183906555176, -0.4975329637527466]",908.png
909,L,"[-2.5451414585113525, -1.5830092430114746, 8.546381950378418, -0.4832513928413391]",909.png
910,L,"[-1.8954449892044067, -1.3497109413146973, 7.846573829650879, -0.8126153945922852]",910.png
911,L,"[-1.9574716091156006, -1.564180850982666, 7.81019401550293, -0.607915461063385]",911.png
912,L,"[-1.81502366065979, -1.6045632362365723, 7.032503604888916, -0.19684964418411255]",912.png
913,L,"[-2.4603195190429688, -1.428681492805481, 7.494754791259766, -0.1642792820930481]",913.png
914,L,"[-2.605530261993408, -1.351454257965088, 7.682934284210205, -0.11344891041517258]",914.png
915,L,"[-2.728825569152832, -1.7956507205963135, 9.33591365814209, -0.5868768095970154]",915.png
916,L,"[-2.893247604370117, -1.1289743185043335, 8.13267993927002, -0.358354389667511]",916.png
917,L,"[-3.0280325412750244, -1.7090891599655151, 9.634868621826172, -0.5567543506622314]",917.png
918,L,"[-2.7523953914642334, -2.0196473598480225, 9.391264915466309, -0.35834789276123047]",918.png
919,L,"[-2.74257755279541, -2.156057119369507, 10.26018238067627, -0.6179029941558838]",919.png
920,L,"[-2.4205985069274902, -1.851434350013733, 9.420135498046875, -0.8159070611000061]",920.png
921,L,"[-2.8821568489074707, -1.459855318069458, 9.168883323669434, -0.6392198801040649]",921.png
922,L,"[-2.553602457046509, -1.1749738454818726, 8.32487964630127, -0.7055078744888306]",922.png
923,L,"[-2.250607490539551, -2.151888132095337, 9.187117576599121, -0.592743992805481]",923.png
924,L,"[-2.3420677185058594, -1.4792053699493408, 8.767184257507324, -0.9441925287246704]",924.png
925,L,"[-1.8991150856018066, -1.4082937240600586, 8.051084518432617, -0.9289562702178955]",925.png
926,L,"[-2.421409845352173, -1.4216941595077515, 8.842647552490234, -0.9864273071289062]",926.png
927,L,"[-2.243269920349121, -0.8312147855758667, 8.088099479675293, -1.254848599433899]",927.png
928,L,"[-2.7972731590270996, -1.2704530954360962, 9.87267017364502, -1.3510512113571167]",928.png
929,L,"[-2.5764176845550537, -1.2295535802841187, 9.188239097595215, -1.1533581018447876]",929.png
930,L,"[-2.6544008255004883, -1.580716848373413, 9.831238746643066, -1.0752676725387573]",930.png
931,L,"[-2.6959726810455322, -1.1509332656860352, 9.391525268554688, -1.2374211549758911]",931.png
932,L,"[-3.174987554550171, -0.7599356770515442, 9.385672569274902, -1.1506316661834717]",932.png
933,L,"[-2.7729015350341797, -0.8648719191551208, 8.781540870666504, -1.0053722858428955]",933.png
934,L,"[-3.0984787940979004, -1.2476178407669067, 9.742403984069824, -0.9659895300865173]",934.png
935,L,"[-2.4632346630096436, -1.1253927946090698, 8.984654426574707, -1.1791808605194092]",935.png
936,L,"[-2.673398971557617, -1.88499915599823, 10.103802680969238, -0.9602826833724976]",936.png
937,L,"[-3.036266326904297, -1.6114410161972046, 9.851872444152832, -0.8016946315765381]",937.png
938,L,"[-2.8373498916625977, -1.6422841548919678, 9.91490650177002, -0.9716742038726807]",938.png
939,L,"[-2.7556769847869873, -1.2193751335144043, 8.643416404724121, -0.7787955403327942]",939.png
940,L,"[-2.4148359298706055, -1.4189684391021729, 9.039819717407227, -1.0223748683929443]",940.png
941,L,"[-2.7180256843566895, -0.7990923523902893, 8.705819129943848, -1.173205852508545]",941.png
942,L,"[-2.7132205963134766, -0.8796554207801819, 8.639899253845215, -1.0775437355041504]",942.png
943,L,"[-2.9048216342926025, -0.713398277759552, 8.82567310333252, -1.1228715181350708]",943.png
944,L,"[-2.635761022567749, -1.0585304498672485, 8.623730659484863, -0.9604814052581787]",944.png
945,None,"[-2.329244613647461, -1.359816074371338, 8.540775299072266, -0.8760820031166077]",945.png
946,None,"[-2.176669120788574, -1.0511926412582397, 7.890125274658203, -0.8028962016105652]",946.png
947,None,"[-2.516615629196167, -0.2871161997318268, 5.9537272453308105, -0.043729715049266815]",947.png
948,None,"[-2.41823673248291, -0.49936380982398987, 6.020196437835693, 0.22235679626464844]",948.png
949,None,"[-3.1762046813964844, 3.1578052043914795, -0.7347051501274109, 3.269495964050293]",949.png
950,None,"[-2.7115297317504883, 0.4083999693393707, 2.825301170349121, 2.1007649898529053]",950.png
951,None,"[1.0622953176498413, -0.6724796891212463, 0.658819317817688, 1.9596225023269653]",951.png
952,None,"[-0.09203833341598511, -0.41046133637428284, 0.37102189660072327, 2.7475130558013916]",952.png
953,None,"[-0.3057844340801239, -0.23955897986888885, 0.21320699155330658, 3.257751941680908]",953.png
954,None,"[0.24189814925193787, 0.11890612542629242, -0.9338680505752563, 3.3624227046966553]",954.png
955,None,"[-1.338173508644104, -0.5791617631912231, -0.1750178039073944, 4.931201934814453]",955.png
956,None,"[-2.073303699493408, 9.168991088867188, -2.5402824878692627, -1.7976982593536377]",956.png
957,None,"[-2.2066617012023926, 7.236869812011719, -2.4446463584899902, -0.21625450253486633]",957.png
958,None,"[-1.526275873184204, 3.9021365642547607, -2.208319902420044, 2.245908498764038]",958.png
959,F,"[-2.114755868911743, 9.918840408325195, -2.586437940597534, -2.2884159088134766]",959.png
960,F,"[-1.7352383136749268, 7.931363105773926, -2.7358338832855225, -0.9506961703300476]",960.png
961,F,"[-2.218961715698242, 10.443843841552734, -2.6830942630767822, -2.4416232109069824]",961.png
962,F,"[-1.8462023735046387, 10.047420501708984, -2.753101110458374, -2.4510793685913086]",962.png
963,F,"[-2.0380606651306152, 10.723405838012695, -2.797248125076294, -2.699740171432495]",963.png
964,F,"[-2.013307809829712, 10.544608116149902, -2.977210521697998, -2.4270434379577637]",964.png
965,F,"[-1.929976224899292, 9.631717681884766, -2.6526808738708496, -2.156503915786743]",965.png
966,F,"[-1.9984776973724365, 7.660549163818359, -2.5991246700286865, -0.5094732046127319]",966.png
967,F,"[-2.088304042816162, 9.730987548828125, -2.799656629562378, -1.8437799215316772]",967.png
968,F,"[-2.353370189666748, 11.026714324951172, -2.8091835975646973, -2.5830271244049072]",968.png
969,F,"[-2.558401346206665, 10.861780166625977, -2.6882970333099365, -2.366955280303955]",969.png
970,F,"[-2.4732861518859863, 10.426469802856445, -2.57503080368042, -2.2609996795654297]",970.png
971,F,"[-2.190917491912842, 10.053913116455078, -2.753964900970459, -2.046520948410034]",971.png
972,F,"[-2.223799705505371, 10.128856658935547, -2.6793224811553955, -2.188765048980713]",972.png
973,F,"[-2.2328150272369385, 10.80246353149414, -2.726597309112549, -2.649514675140381]",973.png
974,F,"[-2.060692548751831, 10.481364250183105, -2.724529504776001, -2.569413423538208]",974.png
975,F,"[-2.383458137512207, 11.069938659667969, -2.749154806137085, -2.645508050918579]",975.png
976,F,"[-2.2363548278808594, 11.221668243408203, -2.955225706100464, -2.7055163383483887]",976.png
977,F,"[-2.446911334991455, 10.834455490112305, -2.963336706161499, -2.171663522720337]",977.png
978,F,"[-2.368046760559082, 10.717599868774414, -2.6869263648986816, -2.4840197563171387]",978.png
979,F,"[-2.012697696685791, 9.11209774017334, -2.691953420639038, -1.586002230644226]",979.png
980,F,"[-2.297659397125244, 10.455938339233398, -2.7001397609710693, -2.35182785987854]",980.png
981,F,"[-2.664963722229004, 11.25448226928711, -2.656881332397461, -2.5928938388824463]",981.png
982,F,"[-2.4010982513427734, 10.578926086425781, -2.5748674869537354, -2.4723639488220215]",982.png
983,F,"[-2.3118348121643066, 10.036665916442871, -2.6246113777160645, -2.1023972034454346]",983.png
984,F,"[-2.595055103302002, 10.577008247375488, -2.644174337387085, -2.1791820526123047]",984.png
985,None,"[-2.0726096630096436, 8.408845901489258, -2.1657514572143555, -1.6036593914031982]",985.png
986,None,"[-1.7818337678909302, 0.03142990544438362, 2.3129732608795166, 1.6630216836929321]",986.png
987,None,"[-1.005562424659729, -0.6053884029388428, 2.0141122341156006, 1.9519110918045044]",987.png
988,None,"[-0.905454158782959, -0.07277281582355499, 1.4876210689544678, 1.5123063325881958]",988.png
989,None,"[-0.954898476600647, -0.3588833510875702, 2.940793514251709, 0.9308308959007263]",989.png
990,None,"[-0.08673250675201416, 2.60707950592041, -0.7236565947532654, 0.7664487957954407]",990.png
991,None,"[1.1963891983032227, 3.192445993423462, -1.3241997957229614, -0.4146178364753723]",991.png
992,None,"[-0.4110442101955414, 2.2792539596557617, 0.012212639674544334, 0.4312293529510498]",992.png
993,None,"[-0.5386685132980347, 0.7553851008415222, 0.5741819143295288, 1.2423697710037231]",993.png
994,None,"[0.007147997617721558, 0.336740106344223, 0.3728710114955902, 1.3745373487472534]",994.png
995,None,"[0.002058476209640503, 0.8056126236915588, 0.4492418169975281, 0.6638200879096985]",995.png
996,None,"[-0.129408061504364, 2.830329656600952, -0.4958564341068268, 0.03564281016588211]",996.png
997,None,"[1.036100149154663, 0.5940403342247009, -0.04016333073377609, 0.7268753051757812]",997.png
998,None,"[0.28203681111335754, 0.5687004923820496, 0.13239304721355438, 1.1414716243743896]",998.png
999,None,"[-0.10738343000411987, -0.06024227663874626, 0.46059128642082214, 1.7148479223251343]",999.png
1000,None,"[-0.8690588474273682, 0.17713738977909088, 1.369415521621704, 1.5592145919799805]",1000.png
1001,None,"[-1.1202224493026733, 0.040694285184144974, 1.5465248823165894, 1.6007193326950073]",1001.png
1002,None,"[-1.7048141956329346, 1.6297059059143066, 0.8677479028701782, 1.324973464012146]",1002.png
1003,None,"[-0.9904482364654541, 0.5228680372238159, 1.429862380027771, 1.2292399406433105]",1003.png
1004,None,"[-1.1371086835861206, 0.6821157336235046, 1.8353726863861084, 1.104312539100647]",1004.png
1005,None,"[-0.6178144216537476, 0.7359856367111206, 0.5952410697937012, 1.3987046480178833]",1005.png
1006,None,"[-0.8198885917663574, 0.015164259821176529, 0.9721449017524719, 2.079150438308716]",1006.png
1007,None,"[-0.5733950138092041, 0.2247522920370102, 0.9526418447494507, 1.5977147817611694]",1007.png
1008,None,"[-0.2973000109195709, 0.5173659324645996, 0.7506101131439209, 1.4416850805282593]",1008.png
1009,None,"[-0.6948277950286865, 0.6127138733863831, 0.37199288606643677, 1.9414070844650269]",1009.png
1010,None,"[-0.040036171674728394, 0.1749882847070694, 0.8019196391105652, 1.3146028518676758]",1010.png
1011,None,"[-1.0838948488235474, 0.4365966022014618, 1.1503161191940308, 1.6820632219314575]",1011.png
1012,None,"[-0.806566596031189, 0.5516009330749512, 0.5036513805389404, 1.846156358718872]",1012.png
1013,None,"[-2.0818099975585938, 1.3174949884414673, 0.6567381620407104, 2.1764674186706543]",1013.png
1014,None,"[-2.033554792404175, 1.5801796913146973, 0.7192997336387634, 1.8577221632003784]",1014.png
1015,None,"[-1.6470930576324463, 2.14205002784729, 0.15049231052398682, 1.7823928594589233]",1015.png
1016,None,"[-0.06575092673301697, 0.8022623658180237, 0.35971274971961975, 1.3031355142593384]",1016.png
1017,F,"[1.4903086423873901, -0.18257270753383636, 0.2528493106365204, 1.1925538778305054]",1017.png
1018,F,"[0.14266327023506165, -0.06280772387981415, 0.38001111149787903, 2.0091323852539062]",1018.png
1019,F,"[0.18102815747261047, -0.8379881978034973, 1.0201958417892456, 2.4851176738739014]",1019.png
1020,F,"[-1.2253352403640747, -0.5810309052467346, 1.048674464225769, 3.761618137359619]",1020.png
1021,F,"[-1.5238232612609863, -2.1481993198394775, 1.5360983610153198, 5.495416641235352]",1021.png
1022,F,"[-0.6924751996994019, -0.714226245880127, 0.7912869453430176, 3.2056925296783447]",1022.png
1023,F,"[-1.846038579940796, 0.5780835151672363, 1.3232043981552124, 1.912828803062439]",1023.png
1024,F,"[-1.988821268081665, 2.4010932445526123, 0.7119604349136353, 0.9249417781829834]",1024.png
1025,F,"[-2.283970355987549, 9.125263214111328, -2.1640827655792236, -1.8639612197875977]",1025.png
1026,F,"[-2.397256851196289, 10.09433364868164, -2.4416842460632324, -2.259276866912842]",1026.png
1027,F,"[-2.143346071243286, 10.078987121582031, -2.8962371349334717, -2.001187562942505]",1027.png
1028,F,"[-1.9931988716125488, 9.37406063079834, -2.526503324508667, -2.0536270141601562]",1028.png
1029,F,"[-1.9346113204956055, 9.768919944763184, -2.6325228214263916, -2.323202133178711]",1029.png
1030,F,"[-2.089750289916992, 9.543898582458496, -2.626605749130249, -1.9777826070785522]",1030.png
1031,F,"[-2.0997447967529297, 9.15226936340332, -2.402298927307129, -1.9172945022583008]",1031.png
1032,F,"[-2.07340669631958, 9.858067512512207, -2.553039312362671, -2.3195934295654297]",1032.png
1033,F,"[-2.0479626655578613, 9.571380615234375, -2.6250665187835693, -2.053941249847412]",1033.png
1034,F,"[-2.376002788543701, 10.5960054397583, -2.5059163570404053, -2.587233066558838]",1034.png
1035,F,"[-2.3844170570373535, 10.459686279296875, -2.4928271770477295, -2.490306854248047]",1035.png
1036,F,"[-2.2441673278808594, 10.501031875610352, -2.570394992828369, -2.5901784896850586]",1036.png
1037,F,"[-2.2890067100524902, 10.945629119873047, -2.70973801612854, -2.722093105316162]",1037.png
1038,F,"[-2.2261886596679688, 10.543548583984375, -2.644674062728882, -2.566882848739624]",1038.png
1039,F,"[-2.4560227394104004, 10.695241928100586, -2.516878604888916, -2.5702919960021973]",1039.png
1040,F,"[-2.5458574295043945, 10.661372184753418, -2.49291729927063, -2.4777028560638428]",1040.png
1041,F,"[-2.519925832748413, 11.069066047668457, -2.6161959171295166, -2.6699092388153076]",1041.png
1042,F,"[-2.5459296703338623, 11.190508842468262, -2.5330238342285156, -2.817528486251831]",1042.png
1043,F,"[-2.5272774696350098, 11.190073013305664, -2.6250715255737305, -2.7428438663482666]",1043.png
1044,F,"[-2.3320677280426025, 10.48817253112793, -2.5502660274505615, -2.5029311180114746]",1044.png
1045,F,"[-2.4055676460266113, 11.025086402893066, -2.681424379348755, -2.683169364929199]",1045.png
1046,F,"[-2.510274887084961, 10.9550142288208, -2.5495619773864746, -2.652082920074463]",1046.png
1047,F,"[-2.532442569732666, 11.233831405639648, -2.7226498126983643, -2.647209644317627]",1047.png
1048,F,"[-2.730196237564087, 11.551088333129883, -2.626908302307129, -2.7792508602142334]",1048.png
1049,F,"[-2.7275564670562744, 11.77250862121582, -2.6512510776519775, -2.9243686199188232]",1049.png
1050,F,"[-2.6341445446014404, 11.747803688049316, -2.8184447288513184, -2.83685040473938]",1050.png
1051,F,"[-2.6725149154663086, 12.039572715759277, -2.8224034309387207, -2.9700260162353516]",1051.png
1052,F,"[-2.5344791412353516, 10.411069869995117, -2.310887336730957, -2.4571995735168457]",1052.png
1053,None,"[-2.3987512588500977, -0.1434963047504425, 1.5664235353469849, 3.0078718662261963]",1053.png
1054,None,"[0.3349975049495697, -0.8641733527183533, 1.0908135175704956, 1.7788251638412476]",1054.png
1055,None,"[0.35148513317108154, 0.053159091621637344, 0.37239763140678406, 1.4377875328063965]",1055.png
1056,None,"[-1.7516107559204102, 1.4989714622497559, 0.6452183723449707, 1.5671628713607788]",1056.png
1057,None,"[-1.4401130676269531, 1.8524802923202515, 0.33714964985847473, 1.3067288398742676]",1057.png
1058,None,"[-0.1832054853439331, 0.39432987570762634, 0.9607721567153931, 1.018959641456604]",1058.png
1059,None,"[-0.05377194285392761, -0.3170334994792938, 1.1973603963851929, 1.506160020828247]",1059.png
1060,None,"[-0.9309775829315186, 0.23411987721920013, 1.2351559400558472, 1.8876360654830933]",1060.png
1061,None,"[0.12581166625022888, 0.4717665910720825, 0.5155688524246216, 1.2433743476867676]",1061.png
1062,None,"[0.13858583569526672, 0.7149571180343628, -0.20767688751220703, 1.5402922630310059]",1062.png
1063,None,"[1.145162582397461, -0.007381018251180649, -0.0030622128397226334, 1.0171258449554443]",1063.png
1064,None,"[0.42475417256355286, -0.05712219700217247, 0.6913340091705322, 1.122636318206787]",1064.png
1065,None,"[1.3117077350616455, -0.2703973352909088, 0.3662088215351105, 0.8362050652503967]",1065.png
1066,None,"[0.3593769371509552, 0.2962295711040497, 0.11281628161668777, 1.3102725744247437]",1066.png
1067,None,"[0.6198173761367798, 0.27969467639923096, 0.06594526022672653, 1.2321453094482422]",1067.png
1068,None,"[-0.04261866211891174, 1.3666445016860962, -0.47125935554504395, 1.268433690071106]",1068.png
1069,None,"[0.01018950343132019, 0.650547206401825, 0.16428770124912262, 1.47120201587677]",1069.png
1070,None,"[-0.009514331817626953, 1.0015265941619873, 0.08611182123422623, 0.8575962781906128]",1070.png
1071,None,"[2.362295150756836, -0.3052811026573181, -0.25934937596321106, 0.7879198789596558]",1071.png
1072,None,"[-0.09914907813072205, 1.2701170444488525, 0.708835244178772, 0.8739068508148193]",1072.png
1073,None,"[0.07908380031585693, 1.2197539806365967, 0.25464048981666565, 0.9248814582824707]",1073.png
1074,None,"[0.1464608609676361, 4.377326965332031, -0.9655564427375793, -1.1088333129882812]",1074.png
1075,None,"[-1.7570252418518066, 1.1677448749542236, 1.0794951915740967, 1.9119631052017212]",1075.png
1076,None,"[-1.8115019798278809, 1.1104953289031982, 0.700088620185852, 2.7535836696624756]",1076.png
1077,None,"[-0.9115934371948242, 0.604517936706543, 0.8544812202453613, 1.7482980489730835]",1077.png
1078,None,"[-0.8634332418441772, 2.0774834156036377, 0.33159497380256653, 0.5543691515922546]",1078.png
1079,None,"[-1.6273295879364014, 2.4840593338012695, -0.014044949784874916, 1.317826509475708]",1079.png
1080,None,"[-3.0574951171875, 2.4011051654815674, 3.5131568908691406, -0.2277240753173828]",1080.png
1081,None,"[-2.215419292449951, 10.081451416015625, -2.578230619430542, -2.2789392471313477]",1081.png
1082,None,"[-1.9775209426879883, 10.569114685058594, -2.7900097370147705, -2.6660022735595703]",1082.png
1083,F,"[-2.572852611541748, 11.532644271850586, -2.617847204208374, -2.9293880462646484]",1083.png
1084,F,"[-2.523297071456909, 11.083075523376465, -2.620368242263794, -2.6466705799102783]",1084.png
1085,F,"[-2.541116952896118, 10.947477340698242, -2.5180470943450928, -2.6382811069488525]",1085.png
1086,F,"[-2.4654531478881836, 11.31927490234375, -2.734163522720337, -2.7532248497009277]",1086.png
1087,F,"[-2.5232064723968506, 11.529818534851074, -2.734377145767212, -2.856916904449463]",1087.png
1088,F,"[-2.275968551635742, 11.127504348754883, -2.8168766498565674, -2.735191822052002]",1088.png
1089,F,"[-2.247982978820801, 11.140617370605469, -2.751769781112671, -2.839932441711426]",1089.png
1090,F,"[-2.438445806503296, 10.837726593017578, -2.5726370811462402, -2.6165542602539062]",1090.png
1091,F,"[-2.4510457515716553, 11.795486450195312, -2.887098550796509, -2.9827804565429688]",1091.png
1092,F,"[-2.5161945819854736, 11.946564674377441, -2.8891713619232178, -3.00478458404541]",1092.png
1093,F,"[-2.5467283725738525, 12.036985397338867, -3.0072600841522217, -2.9454445838928223]",1093.png
1094,F,"[-2.7840652465820312, 12.430641174316406, -2.916477680206299, -3.061837673187256]",1094.png
1095,F,"[-2.570240020751953, 11.939300537109375, -2.937230348587036, -2.907517433166504]",1095.png
1096,F,"[-2.358670711517334, 11.765239715576172, -2.9801595211029053, -2.964815139770508]",1096.png
1097,F,"[-2.542661666870117, 12.165369033813477, -2.9761664867401123, -3.0664916038513184]",1097.png
1098,F,"[-2.532557487487793, 11.798529624938965, -2.953800678253174, -2.833609104156494]",1098.png
1099,F,"[-2.455521821975708, 11.5616455078125, -2.793067216873169, -2.900402784347534]",1099.png
1100,F,"[-2.689681053161621, 11.776402473449707, -2.7759463787078857, -2.838414192199707]",1100.png
1101,F,"[-2.598834991455078, 11.794754028320312, -2.7840402126312256, -2.9334559440612793]",1101.png
1102,F,"[-2.7615180015563965, 11.910150527954102, -2.8345320224761963, -2.8104279041290283]",1102.png
1103,F,"[-2.622352123260498, 12.075353622436523, -2.842648983001709, -3.0423359870910645]",1103.png
1104,F,"[-2.623436450958252, 11.745538711547852, -2.819622278213501, -2.8432812690734863]",1104.png
1105,F,"[-2.4083051681518555, 10.898614883422852, -2.68788480758667, -2.5734612941741943]",1105.png
1106,F,"[-2.4844682216644287, 11.075704574584961, -2.605214834213257, -2.701956272125244]",1106.png
1107,F,"[-2.3864827156066895, 10.889509201049805, -2.7440693378448486, -2.5232880115509033]",1107.png
1108,F,"[-2.545240879058838, 11.288535118103027, -2.7486555576324463, -2.6536755561828613]",1108.png
1109,F,"[-2.6777706146240234, 11.749340057373047, -2.6713614463806152, -2.910297393798828]",1109.png
1110,F,"[-2.731846809387207, 11.807106018066406, -2.5283217430114746, -3.0221633911132812]",1110.png
1111,None,"[-2.093888998031616, -0.1676526516675949, 2.285815477371216, 1.747740387916565]",1111.png
1112,None,"[-2.291821002960205, -0.42213407158851624, 1.3583215475082397, 3.4274489879608154]",1112.png
1113,None,"[-0.24432238936424255, -0.4995056688785553, 0.46164509654045105, 2.566580295562744]",1113.png
1114,None,"[-0.8097790479660034, 2.3278918266296387, -0.5447303056716919, 1.1469589471817017]",1114.png
1115,None,"[-1.9816820621490479, 5.627231597900391, -0.8565378189086914, -0.39093315601348877]",1115.png
1116,None,"[-1.8211591243743896, 1.7009398937225342, 1.7146434783935547, 1.2716432809829712]",1116.png
1117,None,"[-2.487689971923828, 3.023141622543335, 0.2957472503185272, 1.903535008430481]",1117.png
1118,None,"[-2.0519535541534424, 3.1750829219818115, -0.4257282018661499, 1.5798637866973877]",1118.png
1119,None,"[-0.04690852761268616, 0.8493125438690186, 0.4513359069824219, 1.3665436506271362]",1119.png
1120,None,"[-1.9956567287445068, 0.6110283732414246, 2.1817922592163086, 1.3687949180603027]",1120.png
1121,None,"[-0.7256808280944824, -0.3927350640296936, 2.284681797027588, 1.54415762424469]",1121.png
1122,None,"[-0.17808562517166138, -0.09767282009124756, 1.1497628688812256, 1.3381142616271973]",1122.png
1123,None,"[-0.346555233001709, -0.13885484635829926, 1.2341208457946777, 1.375935435295105]",1123.png
